run_name,dataset,model,kc,seed,category,pair_id,p1,p2,seen_config_id,prediction_change_rate,raw_target_rate,target_leakage_rate,worst_target,worst_target_changed_rate
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_08,y21_x12,y7_x12,,0.11892319873317499,0.2791765637371338,0.008788598574821853,5,0.005067300079176564
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_09,y21_x7,y7_x12,,0.02866191607284244,0.3072050673000792,0.012351543942992874,1,0.0059382422802850355
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_10,y26_x12,y12_x12,,0.38273950910530485,0.30997624703087884,0.12066508313539193,2,0.07442596991290577
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_11,y7_x21,y26_x16,,0.01583531274742676,0.31250989707046717,0.006888361045130641,1,0.005304829770387965
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_12,y12_x16,y2_x12,,0.24647664291369756,0.2403008709422011,0.026761678543151226,5,0.020190023752969122
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y7_x7,y26_x12,,0.012589073634204275,0.3077593032462391,0.002929532858273951,4,0.0009501187648456057
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y26_x12,y16_x7,,0.04077593032462391,0.3051464766429137,0.015281076801266825,5,0.009026128266033254
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y21_x21,y7_x7,,0.022406967537608867,0.3110055423594616,0.009817893903404592,1,0.00831353919239905
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed1,gtsrb,resnet18,8,1,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y7_x16,y2_x16,,0.015201900237529691,0.3063341250989707,0.0026128266033254156,5,0.0013460015835312748
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y12_x2,y7_x7,7,0.010768012668250199,0.3049089469517023,0.0013460015835312748,3,0.0006334125098970705
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y7_x2,y26_x16,3,0.008076009501187649,0.30665083135391924,0.001266825019794141,1,0.0007125890736342043
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y12_x2,y16_x16,7,0.2842438638163104,0.29960411718131436,0.030245447347585115,7,0.008234362628661916
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y12_x2,y7_x12,7,0.01496437054631829,0.30403800475059384,0.001979414093428345,1,0.001266825019794141
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_05,y2_x21,y16_x7,4,0.03309580364212193,0.30435471100554234,0.014647664291369754,5,0.006888361045130641
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_06,y7_x2,y21_x7,3,0.012905779889152811,0.306492478226445,0.0017418844022169437,1,0.00047505938242280285
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_07,y2_x21,y7_x7,4,0.011163895486935867,0.30546318289786223,0.0023752969121140144,1,0.001583531274742676
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_08,y21_x2,y21_x21,2,0.011559778305621536,0.3056215360253365,0.0009501187648456057,5,0.00047505938242280285
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_09,y2_x26,y26_x16,0,0.00870942201108472,0.30641330166270786,0.00166270783847981,1,0.0010292953285827395
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_10,y2_x21,y16_x12,4,0.33174980205859067,0.3030087094220111,0.13285827395091054,5,0.07767220902612827
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_11,y2_x26,y21_x12,0,0.04703087885985748,0.3057798891528108,0.00665083135391924,2,0.0019002375296912114
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_12,y2_x2,y16_x21,1,0.017339667458432306,0.30451306413301665,0.0014251781472684087,5,0.0005542359461599367
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_13,y16_x2,y12_x16,6,0.21971496437054633,0.2971496437054632,0.04109263657957245,1,0.028186856690419634
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_14,y2_x2,y16_x7,1,0.034758511480601745,0.30411718131433096,0.016706254948535233,5,0.011955661124307205
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_15,y2_x7,y26_x16,5,0.00870942201108472,0.306492478226445,0.0022169437846397467,1,0.001583531274742676
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,seen_p1_unseen_p2,seen_p1_unseen_p2_16,y12_x2,y21_x7,7,0.014172604908946953,0.30601741884402217,0.0015043547110055423,5,0.000395882818685669
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_01,y7_x21,y26_x2,0,0.010292953285827395,0.30760095011876487,0.0021377672209026127,1,0.001266825019794141
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_02,y26_x16,y12_x26,6,0.010926365795724466,0.3072050673000792,0.002058590657165479,1,0.001266825019794141
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_03,y12_x12,y26_x2,0,0.29231987331749804,0.19026128266033254,0.04861441013460016,1,0.03689627870150435
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_04,y21_x16,y7_x26,2,0.06872525732383214,0.30364212193190815,0.003800475059382423,2,0.0015043547110055423
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_05,y16_x12,y26_x7,4,0.25684877276326207,0.28171021377672206,0.09596199524940617,5,0.05708630245447348
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_06,y7_x16,y26_x21,5,0.01599366587490103,0.3063341250989707,0.003642121931908155,5,0.0022961203483768803
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_07,y2_x16,y16_x26,7,0.006730007917656373,0.30554235946159936,0.0005542359461599367,1,0.00015835312747426763
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_08,y16_x12,y21_x26,3,0.2756136183689628,0.263895486935867,0.0943784639746635,5,0.07553444180522566
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_09,y21_x21,y26_x7,4,0.018764845605700714,0.31250989707046717,0.007838479809976246,1,0.0056215360253365
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_10,y21_x21,y12_x26,6,0.01583531274742676,0.3098970704671417,0.004908946951702296,1,0.0026920031670625497
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_11,y26_x12,y7_x26,2,0.012589073634204275,0.3061757719714964,0.0011876484560570072,1,0.000791765637371338
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_12,y16_x12,y16_x26,7,0.29524940617577194,0.2580364212193191,0.10182106096595407,5,0.08867775138558986
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_13,y7_x16,y26_x7,4,0.016785431512272367,0.3057798891528108,0.0030087094220110845,5,0.0010292953285827395
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_14,y21_x12,y16_x26,7,0.049564528899445764,0.30522565320665085,0.005463182897862233,5,0.0023752969121140144
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_15,y12_x21,y26_x21,5,0.015756136183689626,0.3079968329374505,0.004829770387965162,5,0.002533650039588282
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_seen_p2,unseen_p1_seen_p2_16,y21_x21,y7_x26,2,0.017973079968329374,0.3102929532858274,0.0059382422802850355,2,0.0026920031670625497
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_01,y26_x16,y12_x16,,0.20641330166270783,0.29659540775930326,0.0339667458432304,1,0.02034837688044339
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_02,y16_x12,y21_x7,,0.26967537608867775,0.2886777513855899,0.11140142517814727,5,0.09319081551860649
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_03,y2_x12,y21_x16,,0.049168646080760096,0.30506730007917654,0.005146476642913698,1,0.0018210609659540776
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_04,y7_x21,y12_x12,,0.27149643705463183,0.3379255740300871,0.13214568487727632,5,0.09422011084718923
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_05,y16_x21,y26_x16,,0.018210609659540775,0.30744259699129056,0.005067300079176564,1,0.002929532858273951
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_06,y12_x21,y2_x16,,0.016547901821060966,0.3061757719714964,0.003167062549485352,1,0.00166270783847981
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_07,y26_x16,y16_x21,,0.021298495645288993,0.30625494853523355,0.0028503562945368173,1,0.0010292953285827395
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_08,y2_x12,y12_x21,,0.015201900237529691,0.30522565320665085,0.00166270783847981,1,0.0011876484560570072
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_09,y21_x21,y2_x12,,0.019398258115597783,0.3106096595407759,0.006730007917656373,1,0.004671417260490895
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_10,y26_x12,y12_x21,,0.018448139350752176,0.30522565320665085,0.0019002375296912114,1,0.0011084718923198734
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_11,y12_x16,y2_x16,,0.16444972288202692,0.294061757719715,0.049564528899445764,5,0.04568487727632621
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_12,y7_x21,y2_x12,,0.011559778305621536,0.3077593032462391,0.0026128266033254156,1,0.0017418844022169437
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y7_x21,y21_x7,,0.01496437054631829,0.3079968329374505,0.003167062549485352,1,0.0017418844022169437
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y16_x16,y7_x7,,0.27268408551068885,0.24433887569279494,0.024623911322248615,7,0.00934283452098179
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y12_x12,y16_x7,,0.29825811559778304,0.263895486935867,0.1304038004750594,5,0.08828186856690419
gtsrb_resnet18_full_dyn_pr0.05_kc8_seed2,gtsrb,resnet18,8,2,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y21_x12,y7_x7,,0.06500395882818685,0.2947743467933492,0.0022961203483768803,3,0.0008709422011084719
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y18_x2,y2_x18,2,0.031749802058590654,0.1601741884402217,0.010847189231987332,1,0.010768012668250199
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y26_x2,y18_x18,0,0.27988915281076804,0.1426761678543151,0.004750593824228029,1,0.0027711797307996833
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y2_x2,y26_x10,1,0.038796516231195566,0.1608867775138559,0.006175771971496437,2,0.0056215360253365
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y2_x2,y2_x10,1,0.029770387965162314,0.15771971496437054,0.003167062549485352,1,0.0026128266033254156
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_05,y2_x2,y26_x18,1,0.053365003958828185,0.18527315914489312,0.03167062549485352,1,0.03079968329374505
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_06,y10_x2,y18_x10,3,0.3726049089469517,0.10680918448139351,0.041726049089469516,3,0.04156769596199525
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_07,y2_x2,y10_x10,1,0.2859857482185273,0.2737133808392716,0.1716547901821061,2,0.15676959619952494
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_08,y10_x2,y26_x18,3,0.04180522565320665,0.15961995249406175,0.004196357878068092,1,0.0030878859857482186
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_09,y2_x2,y2_x18,1,0.026049089469517023,0.16128266033254157,0.007205067300079177,1,0.00665083135391924
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_10,y26_x2,y26_x10,0,0.03167062549485352,0.15748218527315916,0.0034837688044338875,2,0.0018210609659540776
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_11,y18_x2,y10_x10,2,0.2278701504354711,0.1978622327790974,0.08788598574821853,2,0.0768012668250198
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_12,y10_x2,y2_x10,3,0.030482977038796516,0.16080760095011876,0.0059382422802850355,3,0.004117181314330958
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_13,y18_x2,y2_x10,2,0.03238321456848773,0.15787806809184482,0.0055423594615993665,1,0.004671417260490895
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_14,y26_x2,y2_x18,0,0.03388756927949327,0.16920031670625496,0.015676959619952493,0,0.011955661124307205
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_15,y18_x2,y26_x18,2,0.04362628661916073,0.1611243072050673,0.008155186064924783,1,0.0059382422802850355
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,seen_p1_unseen_p2,seen_p1_unseen_p2_16,y2_x2,y10_x18,1,0.1503562945368171,0.15376088677751384,0.017735550277117974,1,0.016706254948535233
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_01,y2_x18,y18_x26,3,0.03618368962787015,0.16128266033254157,0.005225653206650831,1,0.0022169437846397467
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_02,y18_x10,y10_x26,2,0.524228028503563,0.3171021377672209,0.2467933491686461,2,0.24433887569279494
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_03,y26_x18,y26_x26,1,0.056769596199524944,0.17434679334916864,0.021536025336500397,1,0.02098178939034046
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_04,y10_x18,y18_x26,3,0.20387965162311955,0.17387173396674585,0.04679334916864608,1,0.027790973871733966
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_05,y10_x10,y26_x26,1,0.16413301662707838,0.15748218527315916,0.03333333333333333,2,0.018606492478226443
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_06,y2_x10,y18_x26,3,0.025494853523357085,0.16191607284243864,0.005700712589073635,1,0.0032462391132224862
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_07,y18_x18,y18_x26,3,0.35122723673792555,0.14901029295328583,0.01908155186064925,3,0.009263657957244655
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_08,y18_x10,y2_x26,0,0.4564528899445764,0.05882818685669042,0.017022961203483768,3,0.015597783056215361
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_09,y18_x10,y26_x26,1,0.41068883610451307,0.07569279493269992,0.01852731591448931,3,0.009738717339667458
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_10,y18_x18,y2_x26,0,0.3193982581155978,0.14370546318289787,0.012034837688044338,0,0.005304829770387965
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_11,y26_x10,y10_x26,2,0.040617577197149646,0.15993665874901028,0.005463182897862233,1,0.0049881235154394295
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_12,y26_x10,y26_x26,1,0.043072050673000795,0.16318289786223278,0.010213776722090262,1,0.009976247030878859
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_13,y2_x10,y26_x26,1,0.03626286619160728,0.1665083135391924,0.011718131433095804,1,0.010055423594615994
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_14,y26_x10,y18_x26,3,0.04536817102137767,0.1593032462391132,0.003642121931908155,1,0.002058590657165479
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_15,y10_x18,y2_x26,0,0.20744259699129058,0.15281076801266824,0.031749802058590654,1,0.025574030087094222
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_seen_p2,unseen_p1_seen_p2_16,y26_x18,y2_x26,0,0.052256532066508314,0.1634996041171813,0.009184481393507521,1,0.0064924782264449725
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_01,y2_x10,y18_x10,,0.3969121140142518,0.11773555027711798,0.0496437054631829,3,0.04703087885985748
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_02,y10_x10,y18_x18,,0.5338083927157561,0.21749802058590656,0.12359461599366588,3,0.07949326999208234
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_03,y26_x10,y2_x18,,0.05906571654790182,0.16310372129849565,0.012589073634204275,1,0.01227236737925574
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_04,y2_x10,y26_x10,,0.057878068091844814,0.16785431512272367,0.012034837688044338,1,0.006730007917656373
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_05,y18_x18,y26_x10,,0.404750593824228,0.1426761678543151,0.0163895486935867,1,0.008867775138558987
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_06,y18_x10,y2_x10,,0.5377672209026129,0.026128266033254157,0.001583531274742676,3,0.0014251781472684087
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_07,y2_x18,y18_x10,,0.4013460015835313,0.0855106888361045,0.026761678543151226,3,0.02596991290577989
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_08,y18_x10,y10_x10,,0.5005542359461599,0.05391923990498813,0.023673792557403008,2,0.013776722090261283
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_09,y2_x18,y10_x10,,0.28131433095803643,0.2332541567695962,0.13713380839271574,2,0.13499604117181313
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_10,y26_x18,y10_x10,,0.3897070467141726,0.3358669833729216,0.2323040380047506,2,0.21821060965954078
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_11,y10_x10,y2_x10,,0.14742676167854316,0.1468725257323832,0.021852731591448932,3,0.00934283452098179
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_12,y2_x10,y10_x10,,0.29081551860649246,0.25447347585114805,0.14695170229612034,2,0.13555027711797307
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_13,y2_x18,y10_x18,,0.16262866191607284,0.13990498812351543,0.010926365795724466,1,0.00728424386381631
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_14,y10_x18,y18_x18,,0.4365003958828187,0.16167854315122723,0.04275534441805225,1,0.03808392715756136
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_15,y2_x18,y18_x18,,0.3436262866191607,0.13079968329374506,0.006413301662707839,1,0.0038796516231195564
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,4,0,unseen_p1_unseen_p2,unseen_p1_unseen_p2_16,y26_x18,y10_x18,,0.21441013460015834,0.18068091844813935,0.047980997624703085,1,0.04726840855106888
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,4,1,seen_p1_unseen_p2,seen_p1_unseen_p2_01,y10_x2,y18_x18,3,0.41298495645288996,0.24592240696753762,0.111243072050673,3,0.10269200316706255
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,4,1,seen_p1_unseen_p2,seen_p1_unseen_p2_02,y2_x26,y10_x18,0,0.16373713380839272,0.1391132224861441,0.007759303246239113,0,0.006888361045130641
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,4,1,seen_p1_unseen_p2,seen_p1_unseen_p2_03,y18_x2,y26_x18,2,0.0447347585114806,0.15819477434679335,0.0035629453681710215,1,0.002929532858273951
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,4,1,seen_p1_unseen_p2,seen_p1_unseen_p2_04,y10_x2,y2_x10,3,0.02929532858273951,0.1604117181314331,0.004592240696753761,1,0.003642121931908155
