run_name,dataset,model,method,kc,poison_rate,seed,summary_path,checkpoint_path,checkpoint_mb,elapsed_seconds,leakage_metric_version,clean_acc,valid_asr,wrong_asr,single_leak,invalid_leak,csg,valid_asr_c1,valid_asr_c2,valid_asr_c3,valid_asr_c4,valid_asr_c5,valid_asr_c6,valid_asr_c7,valid_asr_c8
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2,gtsrb,vgg11,wo_invalid,4,0.01,2,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc4_seed2/last.pt,35.30502796173096,199.93859958648682,2,0.9709422011084718,0.9976560173361918,0.0,0.012321852731591448,0.18870414357350224,0.8089518737626895,0.9991249005568814,0.9958858102434929,0.9985690235690236,0.9970443349753695,,,,
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,full,4,0.05,0,./results/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed0/last.pt,35.30502796173096,223.11072325706482,2,0.9684877276326207,1.0,0.0,0.002246634996041172,0.002903140670361573,0.9970968593296384,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,full,4,0.05,1,./results/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed1/last.pt,35.30502796173096,221.679771900177,2,0.9699920823436263,1.0,0.0,0.0016231195566112431,0.0023357086302454476,0.9976642913697545,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_full_dyn_pr0.05_kc4_seed2,gtsrb,vgg11,full,4,0.05,2,./results/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc4_seed2/last.pt,35.30502796173096,222.79261302947998,2,0.9688836104513064,1.0,0.0,0.0016528107680126682,0.0025006598046978094,0.9974993401953022,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,naive_dual,4,0.05,0,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed0/last.pt,35.30502796173096,202.4818913936615,2,0.9664291369754553,1.0,0.0,0.4861539984164687,0.9603127474267616,0.03968725257323835,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,naive_dual,4,0.05,1,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed1/last.pt,35.30502796173096,207.04614186286926,2,0.9664291369754553,1.0,0.0,0.48233372921615203,0.9607878068091845,0.03921219319081548,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed2,gtsrb,vgg11,naive_dual,4,0.05,2,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc4_seed2/last.pt,35.30502796173096,202.55590224266052,2,0.9679334916864608,1.0,0.0,0.4955661124307205,0.9608603853259435,0.03913961467405647,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_single_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,single,4,0.05,0,./results/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed0/last.pt,35.30502796173096,202.4571132659912,2,0.9693586698337292,1.0,0.0,0.9607680126682502,0.9546978094484033,0.03923198733174982,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_single_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,single,4,0.05,1,./results/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed1/last.pt,35.30502796173096,208.83166790008545,2,0.9635787806809184,1.0,0.0,0.9597980997624703,0.9497162839799419,0.040201900237529675,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_single_dyn_pr0.05_kc4_seed2,gtsrb,vgg11,single,4,0.05,2,./results/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc4_seed2/last.pt,35.30502796173096,208.66112971305847,2,0.9647664291369754,1.0,0.0,0.9605700712589074,0.944695170229612,0.039429928741092635,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0,gtsrb,vgg11,wo_invalid,4,0.05,0,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed0/last.pt,35.30502796173096,210.25107169151306,2,0.9694378463974663,1.0,0.0,0.0024940617577197148,0.10415017154922143,0.8958498284507785,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1,gtsrb,vgg11,wo_invalid,4,0.05,1,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed1/last.pt,35.30502796173096,208.7462887763977,2,0.9673000791765637,1.0,0.0,0.0024346793349168646,0.12672868830826076,0.8732713116917392,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2,gtsrb,vgg11,wo_invalid,4,0.05,2,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc4_seed2/last.pt,35.30502796173096,209.13931393623352,2,0.9721298495645289,1.0,0.0,0.0034441805225653207,0.1868500923726577,0.8131499076273423,1.0,1.0,1.0,1.0,,,,
gtsrb_vgg11_full_dyn_pr0.01_kc8_seed0,gtsrb,vgg11,full,8,0.01,0,./results/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed0/last.pt,35.30594348907471,276.0270676612854,2,0.9705463182897862,0.9456789584277215,0.006734006734006734,0.018898456057007126,0.023173283565207557,0.922505674862514,0.9777247414478918,0.9686817800167926,0.9207070707070707,0.9608374384236453,0.9214703425229741,0.9188333333333333,0.967948717948718,0.9292282430213464
gtsrb_vgg11_full_dyn_pr0.01_kc8_seed1,gtsrb,vgg11,full,8,0.01,1,./results/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed1/last.pt,35.30594348907471,275.4552447795868,2,0.9682501979414093,0.9373304485659821,0.008838383838383838,0.02453978622327791,0.022498868906232327,0.9127906623427042,0.833890214797136,0.9807724601175483,0.9087542087542088,0.9216748768472907,0.9654135338345865,0.9590833333333333,0.963701923076923,0.9653530377668309
gtsrb_vgg11_full_dyn_pr0.01_kc8_seed2,gtsrb,vgg11,full,8,0.01,2,./results/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.01_kc8_seed2/last.pt,35.30594348907471,279.1457121372223,2,0.9711005542359462,0.917350570242709,0.04039408866995074,0.024183491686460806,0.021743863816310372,0.8769564815727583,0.9431185361972951,0.9517212426532325,0.857996632996633,0.9211001642036125,0.9076023391812865,0.957,0.8925480769230769,0.9077175697865353
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed0,gtsrb,vgg11,naive_dual,8,0.01,0,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed0/last.pt,35.30594348907471,273.69196796417236,2,0.9653206650831354,0.9967904806160137,0.0004166666666666667,0.482368368962787,0.9527669381291709,0.044023542486842815,0.9985680190930788,0.9999160369437448,0.9946969696969697,0.9985221674876847,0.9958228905597326,0.993,0.998477564102564,0.9953201970443349
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed1,gtsrb,vgg11,naive_dual,8,0.01,1,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed1/last.pt,35.30594348907471,269.8847305774689,2,0.9697545526524148,0.9942816391644482,0.00031821797931583137,0.5432699920823436,0.9127954982468046,0.08148614091764361,0.971678599840891,1.0,0.9961279461279461,0.9986863711001642,0.9969924812030075,0.999,0.9942307692307693,0.9975369458128078
gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed2,gtsrb,vgg11,naive_dual,8,0.01,2,./results/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.01_kc8_seed2/last.pt,35.30594348907471,272.574143409729,2,0.966270783847981,0.9948548267523765,0.0048454469507101085,0.4859560570071259,0.9441253817441466,0.050729445008229845,0.9945902943516308,0.9992443324937028,0.9942760942760943,0.9917077175697865,0.9863826232247285,0.9949166666666667,0.999198717948718,0.9985221674876847
gtsrb_vgg11_single_dyn_pr0.01_kc8_seed0,gtsrb,vgg11,single,8,0.01,0,./results/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed0/last.pt,35.30594348907471,268.6721978187561,2,0.9680918448139351,1.0,0.0,0.9573485748218528,0.9528107680126683,0.04265142517814724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_single_dyn_pr0.01_kc8_seed1,gtsrb,vgg11,single,8,0.01,1,./results/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed1/last.pt,35.30594348907471,271.6799826622009,2,0.9660332541567695,1.0,0.0,0.9579028107680126,0.947770331410474,0.04209718923198735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_single_dyn_pr0.01_kc8_seed2,gtsrb,vgg11,single,8,0.01,2,./results/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.01_kc8_seed2/last.pt,35.30594348907471,272.6644470691681,2,0.9691211401425178,1.0,0.0,0.957714766429137,0.9558816875919014,0.042285233570863,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0,gtsrb,vgg11,wo_invalid,8,0.01,0,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed0/last.pt,35.30594348907471,272.76192235946655,2,0.9665874901029295,0.985023198912416,0.0022727272727272726,0.030181116389548693,0.30756701730573466,0.6774561816066813,0.9929992044550517,0.9944584382871536,0.9783670033670033,0.9903940886699507,0.976858813700919,0.9725,0.9875801282051282,0.9870279146141215
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1,gtsrb,vgg11,wo_invalid,8,0.01,1,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed1/last.pt,35.30594348907471,274.3682963848114,2,0.9590657165479018,0.9797541061882885,0.0013524264120922831,0.03055720506730008,0.3272720846058138,0.6524820215824747,0.9253778838504375,0.9981528127623845,0.9681818181818181,0.9779146141215107,0.989640768588137,0.99325,0.991426282051282,0.994088669950739
gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2,gtsrb,vgg11,wo_invalid,8,0.01,2,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.01_kc8_seed2/last.pt,35.30594348907471,275.43809366226196,2,0.9642121931908155,0.9864700005647846,0.0024227234753550543,0.027340657165479017,0.3110932021264563,0.6753767984383283,0.9927605409705649,0.9995801847187238,0.9664983164983165,0.9923645320197044,0.9692564745196324,0.9910833333333333,0.9865384615384616,0.9936781609195402
gtsrb_vgg11_full_dyn_pr0.05_kc8_seed0,gtsrb,vgg11,full,8,0.05,0,./results/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed0/last.pt,35.30594348907471,310.68919944763184,2,0.9711797307996833,0.9997082550125314,0.0,0.0028800475059382424,0.003666157674471214,0.9960420973380602,1.0,1.0,1.0,1.0,0.9997493734335839,0.9979166666666667,1.0,1.0
gtsrb_vgg11_full_dyn_pr0.05_kc8_seed1,gtsrb,vgg11,full,8,0.05,1,./results/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed1/last.pt,35.30594348907471,313.98904752731323,2,0.9723673792557403,0.9992630760033459,0.0002506265664160401,0.0035728424386381632,0.004730799683293745,0.9945322763200521,0.9996817820206841,1.0,0.9999158249158249,0.9999178981937603,0.9964912280701754,0.9986666666666667,0.9997596153846153,0.999671592775041
gtsrb_vgg11_full_dyn_pr0.05_kc8_seed2,gtsrb,vgg11,full,8,0.05,2,./results/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_full_dyn_pr0.05_kc8_seed2/last.pt,35.30594348907471,303.3081736564636,2,0.9748218527315915,0.9996479477043507,0.0005012531328320802,0.0037015043547110054,0.005340176450627757,0.9943077712537229,1.0,1.0,0.9996632996632997,0.9999178981937603,0.9987468671679198,0.9996666666666667,0.9995993589743589,0.9995894909688013
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed0,gtsrb,vgg11,naive_dual,8,0.05,0,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed0/last.pt,35.30594348907471,272.1014795303345,2,0.9695170229612035,0.9999791666666666,0.0,0.4875148456057007,0.9613830449044226,0.03859612176224403,1.0,1.0,1.0,1.0,1.0,0.9998333333333334,1.0,1.0
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed1,gtsrb,vgg11,naive_dual,8,0.05,1,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed1/last.pt,35.30594348907471,275.1662459373474,2,0.9653206650831354,1.0,0.0,0.49304730799683294,0.9612840741997511,0.03871592580024885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed2,gtsrb,vgg11,naive_dual,8,0.05,2,./results/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_naive_dual_dyn_pr0.05_kc8_seed2/last.pt,35.30594348907471,270.657927274704,2,0.9626286619160729,1.0,0.0,0.5107234758511481,0.9612444859178826,0.038755514082117415,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_single_dyn_pr0.05_kc8_seed0,gtsrb,vgg11,single,8,0.05,0,./results/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed0/last.pt,35.30594348907471,276.3080062866211,2,0.9655581947743468,1.0,0.0,0.9617181314330958,0.9518549937789843,0.03828186856690419,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_single_dyn_pr0.05_kc8_seed1,gtsrb,vgg11,single,8,0.05,1,./results/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed1/last.pt,35.30594348907471,273.50020241737366,2,0.9618368962787015,1.0,0.0,0.961520190023753,0.9557162651283791,0.038479809976247004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_single_dyn_pr0.05_kc8_seed2,gtsrb,vgg11,single,8,0.05,2,./results/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_single_dyn_pr0.05_kc8_seed2/last.pt,35.30594348907471,282.4367263317108,2,0.9622327790973871,1.0,0.0,0.9615300870942202,0.9503718470761227,0.038469912905779835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed0,gtsrb,vgg11,wo_invalid,8,0.05,0,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed0/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed0/last.pt,35.30594348907471,277.4255654811859,2,0.9680918448139351,0.9999583333333333,0.0,0.007754354711005542,0.2558477547788712,0.7441105785544622,1.0,1.0,1.0,1.0,1.0,0.9996666666666667,1.0,1.0
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed1,gtsrb,vgg11,wo_invalid,8,0.05,1,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed1/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed1/last.pt,35.30594348907471,281.77146553993225,2,0.9686460807600951,0.9999164578111946,0.0,0.007289192399049882,0.2631065490329148,0.7368099087782798,1.0,1.0,1.0,1.0,0.9993316624895572,1.0,1.0,1.0
gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed2,gtsrb,vgg11,wo_invalid,8,0.05,2,./results/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed2/summary.json,./checkpoints/gtsrb_vgg11_wo_invalid_dyn_pr0.05_kc8_seed2/last.pt,35.30594348907471,278.6227939128876,2,0.9699920823436263,1.0,0.0,0.008120546318289786,0.274452833389888,0.725547166610112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
