baseline,dataset,model,kc,poison_rate,seed,baseline_clean_acc_pct,adaptive_clean_acc_pct,clean_acc_adaptive_improvement_pp,baseline_valid_asr_pct,adaptive_valid_asr_pct,valid_asr_adaptive_improvement_pp,baseline_wrong_asr_pct,adaptive_wrong_asr_pct,wrong_asr_adaptive_improvement_pp,baseline_single_leak_pct,adaptive_single_leak_pct,single_leak_adaptive_improvement_pp,baseline_invalid_leak_pct,adaptive_invalid_leak_pct,invalid_leak_adaptive_improvement_pp,baseline_csg_pct,adaptive_csg_pct,csg_adaptive_improvement_pp
naive_dual,gtsrb,vgg11,4,0.05,2,96.79334916864607,97.20506730007918,0.411718131433092,100.0,100.0,0.0,0.0,0.0,0.0,49.556611243072055,0.19893111638954872,49.3576801266825,96.08603853259436,0.2566640274478754,95.82937450514648,3.9139614674056467,99.74333597255213,95.82937450514648
single,gtsrb,vgg11,4,0.05,0,96.93586698337292,97.11005542359462,0.17418844022170088,100.0,99.995894909688,-0.004105090311989912,0.0,0.016420361247947456,-0.016420361247947456,96.07680126682502,0.16330166270783847,95.91349960411718,95.46978094484034,0.15901293217207707,95.31076801266826,3.923198733174982,99.83259324698017,95.9093945138052
single,gtsrb,vgg11,4,0.05,1,96.35787806809184,97.06254948535233,0.704671417260494,100.0,100.0,0.0,0.0,0.0,0.0,95.97980997624703,0.09699129057798891,95.88281868566905,94.9716283979942,0.1623119556611243,94.80931644233307,4.020190023752967,99.83768804433888,95.81749802058592
single,gtsrb,vgg11,4,0.05,2,96.47664291369755,97.20506730007918,0.728424386381632,100.0,100.0,0.0,0.0,0.0,0.0,96.05700712589073,0.19893111638954872,95.85807600950119,94.4695170229612,0.2566640274478754,94.21285299551333,3.9429928741092635,99.74333597255213,95.80034309844287
wo_invalid,gtsrb,vgg11,4,0.05,0,96.94378463974664,97.11005542359462,0.1662707838479882,100.0,99.995894909688,-0.004105090311989912,0.0,0.016420361247947456,-0.016420361247947456,0.24940617577197147,0.16330166270783847,0.086104513064133,10.415017154922143,0.15901293217207707,10.256004222750066,89.58498284507786,99.83259324698017,10.247610401902318
wo_invalid,gtsrb,vgg11,4,0.05,1,96.73000791765637,97.06254948535233,0.3325415676959653,100.0,100.0,0.0,0.0,0.0,0.0,0.24346793349168647,0.09699129057798891,0.14647664291369755,12.672868830826076,0.1623119556611243,12.510556875164951,87.32713116917392,99.83768804433888,12.510556875164959
wo_invalid,gtsrb,vgg11,4,0.05,2,97.21298495645289,97.20506730007918,-0.007917656373712667,100.0,100.0,0.0,0.0,0.0,0.0,0.34441805225653205,0.19893111638954872,0.14548693586698336,18.68500923726577,0.2566640274478754,18.428345209817895,81.31499076273423,99.74333597255213,18.4283452098179
full,gtsrb,vgg11,8,0.01,0,97.05463182897861,96.12034837688044,-0.9342834520981835,94.56789584277216,95.94806925788622,1.380173415114061,0.6734006734006733,2.0486985726280436,-1.3752978992273703,1.8898456057007125,2.9047901821060966,-1.0149445764053842,2.317328356520756,3.075443954303812,-0.7581155977830563,92.2505674862514,92.8726253035824,0.622057817331001
full,gtsrb,vgg11,8,0.01,1,96.82501979414093,97.19714964370546,0.37212984956452866,93.73304485659821,93.55174283747154,-0.18130201912667232,0.8838383838383838,1.1363636363636365,-0.2525252525252526,2.4539786223277913,3.2026920031670625,-0.7487133808392714,2.2498868906232325,2.630641330166271,-0.3807544395430382,91.27906623427042,90.34905083430448,-0.9300153999659444
full,gtsrb,vgg11,8,0.01,2,97.11005542359462,97.20506730007918,0.095011876484552,91.7350570242709,95.42760928220532,3.6925522579344228,4.039408866995074,1.3711001642036125,2.6683087027914616,2.4183491686460807,2.3406571654790183,0.07769200316706248,2.174386381631037,2.049400520303133,0.12498586132790417,87.69564815727583,93.08695211672631,5.391303959450477
naive_dual,gtsrb,vgg11,8,0.01,0,96.53206650831353,96.12034837688044,-0.4117181314331031,99.67904806160138,95.94806925788622,-3.730978803715157,0.04166666666666667,2.0486985726280436,-2.007031905961377,48.2368368962787,2.9047901821060966,45.332046714172606,95.27669381291709,3.075443954303812,92.20124985861328,4.402354248684281,92.8726253035824,88.47027105489812
naive_dual,gtsrb,vgg11,8,0.01,1,96.97545526524148,97.19714964370546,0.22169437846397688,99.42816391644482,93.55174283747154,-5.876421078973282,0.031821797931583136,1.1363636363636365,-1.1045418384320533,54.32699920823436,3.2026920031670625,51.124307205067296,91.27954982468046,2.630641330166271,88.64890849451419,8.148614091764362,90.34905083430448,82.20043674254012
naive_dual,gtsrb,vgg11,8,0.01,2,96.62707838479811,97.20506730007918,0.5779889152810691,99.48548267523765,95.42760928220532,-4.0578733930323185,0.48454469507101083,1.3711001642036125,-0.8865554691326015,48.59560570071259,2.3406571654790183,46.254948535233574,94.41253817441466,2.049400520303133,92.36313765411153,5.0729445008229845,93.08695211672631,88.01400761590332
single,gtsrb,vgg11,8,0.01,0,96.8091844813935,96.12034837688044,-0.6888361045130686,100.0,95.94806925788622,-4.051930742113785,0.0,2.0486985726280436,-2.0486985726280436,95.73485748218528,2.9047901821060966,92.83006730007918,95.28107680126683,3.075443954303812,92.20563284696301,4.2651425178147235,92.8726253035824,88.60748278576767
single,gtsrb,vgg11,8,0.01,1,96.60332541567695,97.19714964370546,0.5938242280285055,100.0,93.55174283747154,-6.448257162528459,0.0,1.1363636363636365,-1.1363636363636365,95.79028107680126,3.2026920031670625,92.5875890736342,94.7770331410474,2.630641330166271,92.14639181088113,4.209718923198736,90.34905083430448,86.13933191110574
single,gtsrb,vgg11,8,0.01,2,96.91211401425178,97.20506730007918,0.2929532858273909,100.0,95.42760928220532,-4.572390717794672,0.0,1.3711001642036125,-1.3711001642036125,95.7714766429137,2.3406571654790183,93.43081947743468,95.58816875919014,2.049400520303133,93.538768238887,4.2285233570863,93.08695211672631,88.85842875964
wo_invalid,gtsrb,vgg11,8,0.01,0,96.65874901029295,96.12034837688044,-0.5384006334125169,98.5023198912416,95.94806925788622,-2.5542506333553816,0.22727272727272727,2.0486985726280436,-1.8214258453553165,3.0181116389548692,2.9047901821060966,0.11332145684877261,30.756701730573464,3.075443954303812,27.681257776269653,67.74561816066813,92.8726253035824,25.12700714291427
wo_invalid,gtsrb,vgg11,8,0.01,1,95.90657165479018,97.19714964370546,1.2905779889152758,97.97541061882885,93.55174283747154,-4.4236677813573095,0.13524264120922833,1.1363636363636365,-1.0011209951544082,3.0557205067300077,3.2026920031670625,-0.14697149643705457,32.72720846058138,2.630641330166271,30.09656713041511,65.24820215824747,90.34905083430448,25.10084867605701
wo_invalid,gtsrb,vgg11,8,0.01,2,96.42121931908156,97.20506730007918,0.7838479809976207,98.64700005647846,95.42760928220532,-3.2193907742731342,0.24227234753550542,1.3711001642036125,-1.1288278166681072,2.7340657165479016,2.3406571654790183,0.3934085510688835,31.10932021264563,2.049400520303133,29.059919692342497,67.53767984383283,93.08695211672631,25.549272272893475
full,gtsrb,vgg11,8,0.05,0,97.11797307996834,97.55344418052256,0.43547110055423,99.97082550125313,99.97720001869558,0.006374517442453431,0.0,0.03284072249589491,-0.03284072249589491,0.28800475059382424,0.27216943784639747,0.015835312747426764,0.3666157674471214,0.4026693812917091,-0.036053613844587704,99.60420973380602,99.57453063740388,-0.029679096402135396
full,gtsrb,vgg11,8,0.05,1,97.23673792557403,97.17339667458432,-0.06334125098971244,99.92630760033458,99.97711502521223,0.05080742487764134,0.02506265664160401,0.008210180623973728,0.01685247601763028,0.3572842438638163,0.34491290577988915,0.01237133808392717,0.47307996832937455,0.5012159258002489,-0.02813595747087434,99.45322763200521,99.47589909941198,0.022671467406765178
full,gtsrb,vgg11,8,0.05,2,97.48218527315915,97.46634996041172,-0.015835312747436436,99.96479477043508,99.95636759294297,-0.008427177492098537,0.05012531328320802,0.03341687552213868,0.01670843776106934,0.37015043547110055,0.3508511480601742,0.01929928741092636,0.5340176450627757,0.4983881913810655,0.03562945368171021,99.43077712537229,99.45797940156191,0.027202276189619568
naive_dual,gtsrb,vgg11,8,0.05,0,96.95170229612035,97.55344418052256,0.6017418844022182,99.99791666666667,99.97720001869558,-0.020716647971075197,0.0,0.03284072249589491,-0.03284072249589491,48.75148456057007,0.27216943784639747,48.47931512272367,96.13830449044227,0.4026693812917091,95.73563510915055,3.859612176224403,99.57453063740388,95.71491846117948
naive_dual,gtsrb,vgg11,8,0.05,1,96.53206650831353,97.17339667458432,0.6413301662707815,100.0,99.97711502521223,-0.022884974787773515,0.0,0.008210180623973728,-0.008210180623973728,49.30473079968329,0.34491290577988915,48.959817893903406,96.12840741997512,0.5012159258002489,95.62719149417487,3.871592580024885,99.47589909941198,95.6043065193871
naive_dual,gtsrb,vgg11,8,0.05,2,96.26286619160729,97.46634996041172,1.2034837688044253,100.0,99.95636759294297,-0.04363240705702598,0.0,0.03341687552213868,-0.03341687552213868,51.072347585114805,0.3508511480601742,50.72149643705464,96.12444859178825,0.4983881913810655,95.6260604004072,3.8755514082117415,99.45797940156191,95.58242799335017
single,gtsrb,vgg11,8,0.05,0,96.55581947743468,97.55344418052256,0.9976247030878849,100.0,99.97720001869558,-0.022799981304411077,0.0,0.03284072249589491,-0.03284072249589491,96.17181314330958,0.27216943784639747,95.89964370546319,95.18549937789842,0.4026693812917091,94.78282999660672,3.8281868566904187,99.57453063740388,95.74634378071346
single,gtsrb,vgg11,8,0.05,1,96.18368962787015,97.17339667458432,0.9897070467141722,100.0,99.97711502521223,-0.022884974787773515,0.0,0.008210180623973728,-0.008210180623973728,96.1520190023753,0.34491290577988915,95.8071060965954,95.57162651283791,0.5012159258002489,95.07041058703767,3.8479809976247004,99.47589909941198,95.62791810178727
single,gtsrb,vgg11,8,0.05,2,96.22327790973871,97.46634996041172,1.2430720506729998,100.0,99.95636759294297,-0.04363240705702598,0.0,0.03341687552213868,-0.03341687552213868,96.15300870942201,0.3508511480601742,95.80215756136184,95.03718470761227,0.4983881913810655,94.5387965162312,3.8469912905779835,99.45797940156191,95.61098811098393
wo_invalid,gtsrb,vgg11,8,0.05,0,96.8091844813935,97.55344418052256,0.7442596991290573,99.99583333333332,99.97720001869558,-0.018633314637739318,0.0,0.03284072249589491,-0.03284072249589491,0.7754354711005542,0.27216943784639747,0.5032660332541568,25.584775477887117,0.4026693812917091,25.182106096595408,74.41105785544622,99.57453063740388,25.163472781957662
wo_invalid,gtsrb,vgg11,8,0.05,1,96.8646080760095,97.17339667458432,0.3087885985748162,99.99164578111946,99.97711502521223,-0.01453075590723829,0.0,0.008210180623973728,-0.008210180623973728,0.7289192399049882,0.34491290577988915,0.384006334125099,26.310654903291482,0.5012159258002489,25.809438977491233,73.68099087782798,99.47589909941198,25.794908221584002
wo_invalid,gtsrb,vgg11,8,0.05,2,96.99920823436263,97.46634996041172,0.46714172604908066,100.0,99.95636759294297,-0.04363240705702598,0.0,0.03341687552213868,-0.03341687552213868,0.8120546318289786,0.3508511480601742,0.4612034837688045,27.4452833389888,0.4983881913810655,26.946895147607737,72.5547166610112,99.45797940156191,26.903262740550716
